Year,quarter,ukos,mode,purpose,package,Age,Sex,duration,Expected spend,country,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,14-27 nights,1000.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Male,1-3 nights,106.97,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Male,4-13 nights,100.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Male,14-27 nights,300.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,1-3 nights,178.29,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,14-27 nights,100.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,28-90 nights,23.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,45-54,Male,4-13 nights,50.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,45-54,Female,14-27 nights,251.68,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,D/K,Male,14-27 nights,692.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,D/K,Female,4-13 nights,600.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,VFR,Non-Independent,45-54,Female,14-27 nights,1177.00,Bulgaria,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent, 0-15,Male,4-13 nights,300.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,4-13 nights,605.75,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,28-90 nights,600.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,4-13 nights,586.97,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,14-27 nights,1250.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,4-13 nights,822.18,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,14-27 nights,683.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,4-13 nights,969.13,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,14-27 nights,528.55,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,28-90 nights,4000.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,4-13 nights,435.73,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,4-13 nights,856.66,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Male,4-13 nights,887.73,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Male,14-27 nights,1234.47,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Female,4-13 nights,646.19,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,55-64,Male,4-13 nights,1102.39,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,55-64,Male,14-27 nights,700.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,55-64,Female,4-13 nights,1041.37,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,65 & over,Male,4-13 nights,1731.04,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,D/K,#NULL!,14-27 nights,1090.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,D/K,Male,4-13 nights,839.89,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,D/K,Female,4-13 nights,993.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent, 0-15,Female,4-13 nights,1164.08,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,16-24,Male,4-13 nights,1534.97,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,16-24,Female,1-3 nights,94.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,16-24,Female,4-13 nights,905.03,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,16-24,Female,14-27 nights,764.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,25-34,Male,4-13 nights,1320.46,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,25-34,Male,14-27 nights,797.15,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,25-34,Female,1-3 nights,303.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,25-34,Female,4-13 nights,733.19,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Male,4-13 nights,1363.77,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Female,1-3 nights,798.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Female,4-13 nights,1351.75,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,45-54,Male,4-13 nights,955.25,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,45-54,Female,4-13 nights,1588.57,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,55-64,Male,4-13 nights,806.62,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,55-64,Female,1-3 nights,1228.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,55-64,Female,4-13 nights,1118.96,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,65 & over,Male,4-13 nights,925.81,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,65 & over,Female,4-13 nights,901.54,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,65 & over,Female,14-27 nights,1440.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,D/K,Male,4-13 nights,887.87,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,D/K,Male,14-27 nights,1610.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,16-24,Male,28-90 nights,0.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,25-34,Male,1-3 nights,400.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,35-44,Female,14-27 nights,2666.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Business,Non-Independent,35-44,Male,1-3 nights,402.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,4-13 nights,500.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,14-27 nights,350.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Male,Nil Stay,0.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Male,4-13 nights,300.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,50.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,14-27 nights,100.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,28-90 nights,333.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,45-54,Female,4-13 nights,167.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Non-Independent,25-34,Male,4-13 nights,816.28,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Miscellaneous,Independent,16-24,Female,4-13 nights,1310.00,Croatia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,1-3 nights,433.12,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,4-13 nights,300.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,1-3 nights,310.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,4-13 nights,252.12,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,28-90 nights,2555.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,1-3 nights,310.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,4-13 nights,313.43,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,1-3 nights,297.52,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,1-3 nights,401.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,4-13 nights,406.02,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,1-3 nights,208.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,4-13 nights,250.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Female,1-3 nights,385.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Female,4-13 nights,550.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Female,14-27 nights,750.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,55-64,Female,4-13 nights,333.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,65 & over,Female,4-13 nights,264.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,D/K,Male,4-13 nights,463.33,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,16-24,Female,4-13 nights,383.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Male,1-3 nights,479.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Female,1-3 nights,328.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,45-54,Female,1-3 nights,251.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,45-54,Female,4-13 nights,495.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,65 & over,Male,4-13 nights,697.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,65 & over,Female,4-13 nights,773.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,16-24,Male,4-13 nights,910.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,25-34,Female,4-13 nights,503.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,45-54,Male,1-3 nights,200.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,45-54,Male,4-13 nights,855.42,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,16-24,Male,4-13 nights,20.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,16-24,Female,4-13 nights,50.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,14-27 nights,100.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,28-90 nights,500.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Male,14-27 nights,100.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,350.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,VFR,Non-Independent,D/K,Female,4-13 nights,657.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Miscellaneous,Non-Independent,65 & over,Female,4-13 nights,988.00,Czech Republic,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,1-3 nights,540.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,4-13 nights,444.71,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,4-13 nights,503.83,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,14-27 nights,724.42,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,4-13 nights,772.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,14-27 nights,293.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,28-90 nights,700.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,4-13 nights,1000.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,14-27 nights,300.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,4-13 nights,1150.18,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,14-27 nights,586.38,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Male,14-27 nights,1000.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Female,4-13 nights,760.57,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,55-64,Male,4-13 nights,850.89,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,55-64,Male,14-27 nights,300.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,65 & over,Male,4-13 nights,182.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,D/K,Male,4-13 nights,663.96,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,D/K,Dont know,4-13 nights,766.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent, 0-15,Male,4-13 nights,508.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent, 0-15,Female,4-13 nights,243.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,25-34,Male,4-13 nights,647.21,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,25-34,Male,14-27 nights,1021.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Male,4-13 nights,853.12,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Male,14-27 nights,2873.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Female,14-27 nights,1351.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,45-54,Male,4-13 nights,1006.81,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,45-54,Female,4-13 nights,569.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,45-54,Female,14-27 nights,957.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,55-64,Male,4-13 nights,1087.37,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,55-64,Male,14-27 nights,1108.95,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,55-64,Female,4-13 nights,1350.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,65 & over,Male,4-13 nights,848.06,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,65 & over,Female,4-13 nights,1394.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,65 & over,Female,14-27 nights,1070.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,16-24,Female,14-27 nights,694.89,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,16-24,Female,28-90 nights,0.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Male,4-13 nights,1500.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,150.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,14-27 nights,200.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,45-54,Female,14-27 nights,200.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,65 & over,Female,4-13 nights,267.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,65 & over,Female,28-90 nights,1962.97,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Miscellaneous,Independent,16-24,Male,14-27 nights,350.00,Cyprus EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Male,4-13 nights,167.00,Cyprus Non EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Male,14-27 nights,333.00,Cyprus Non EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Female,4-13 nights,909.00,Cyprus Non EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,55-64,Male,4-13 nights,909.00,Cyprus Non EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,870.00,Cyprus Non EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,45-54,Male,4-13 nights,83.00,Cyprus Non EU,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,65 & over,Male,4-13 nights,67.00,Cyprus Non EU,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent, 0-15,Male,4-13 nights,500.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,4-13 nights,750.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,1-3 nights,250.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,4-13 nights,455.07,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,1-3 nights,500.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,1-3 nights,417.40,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,4-13 nights,468.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,65 & over,Male,1-3 nights,600.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,35-44,Female,4-13 nights,391.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,25-34,Male,1-3 nights,0.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,35-44,Male,1-3 nights,329.68,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,45-54,Male,Nil Stay,20.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,45-54,Male,1-3 nights,400.32,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,45-54,Male,4-13 nights,853.63,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Business,Non-Independent,25-34,Male,1-3 nights,355.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,16-24,Male,4-13 nights,220.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,16-24,Female,4-13 nights,200.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,4-13 nights,100.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Male,4-13 nights,100.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,333.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,45-54,Male,4-13 nights,500.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,55-64,Male,4-13 nights,200.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,D/K,#NULL!,28-90 nights,743.00,Denmark,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,1-3 nights,350.00,Estonia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,1-3 nights,250.00,Estonia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,14-27 nights,264.00,Estonia,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,14-27 nights,600.00,Estonia,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,4-13 nights,950.81,Finland,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,28-90 nights,0.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Female,4-13 nights,1000.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,45-54,Dont know,4-13 nights,740.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Non-Independent,D/K,Male,4-13 nights,657.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,25-34,Female,1-3 nights,500.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,25-34,Female,4-13 nights,650.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,45-54,Female,1-3 nights,0.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,Business,Independent,55-64,Male,4-13 nights,300.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,16-24,Male,14-27 nights,44.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Male,1-3 nights,150.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,4-13 nights,190.80,Finland,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,25-34,Female,28-90 nights,444.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Male,14-27 nights,604.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,100.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,VFR,Independent,45-54,Male,4-13 nights,358.00,Finland,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent, 0-15,Male,1-3 nights,250.00,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent, 0-15,Male,4-13 nights,815.24,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent, 0-15,Male,14-27 nights,1116.14,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent, 0-15,Male,28-90 nights,1817.00,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent, 0-15,Female,4-13 nights,627.92,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,1-3 nights,381.97,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,4-13 nights,521.65,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Male,14-27 nights,1303.97,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,1-3 nights,238.72,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,4-13 nights,428.16,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,16-24,Female,14-27 nights,2000.00,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,1-3 nights,397.50,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,4-13 nights,441.49,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Male,14-27 nights,646.33,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,1-3 nights,184.80,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,4-13 nights,402.51,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,25-34,Female,14-27 nights,490.91,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,1-3 nights,454.38,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,4-13 nights,449.85,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Male,14-27 nights,381.29,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,1-3 nights,319.46,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,4-13 nights,786.70,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,14-27 nights,1607.33,France,,,,
2018,Jul-Sep,UK residents,Air,Holiday,Independent,35-44,Female,28-90 nights,500.00,France,,,,
